PLAYER_ID,PLAYER_NAME,TEAM_ID,GP,MIN,STL,BLK,DREB_PCT,DEF_RATING,USG_PCT,DEFLECTIONS,CONTESTED_SHOTS,MIN_HUSTLE,DEF_PLAYER_ID,MATCHUP_DIFFICULTY,dPG_PCT,dSG_PCT,dSF_PCT,dPF_PCT,dC_PCT,VERSATILITY_RATING,DEFLECTIONS_PER_75
1641708,Amen Thompson,1610612745,69,2225.415,97,89,0.159,107.9,0.172,2.9,4.67,32.3,1641708,0.2165873295323214,0.2537079127821866,0.2889937591493952,0.1937918945989675,0.1485476539024578,0.1149587795669928,1.5566625319958782,3.232198142414861
1629599,Amir Coffey,1610612746,72,1747.54,40,7,0.072,110.6,0.15,1.13,2.4,24.4,1629599,0.1937464555299095,0.1718699349479754,0.2971261580308418,0.2643686005162241,0.1676290011626008,0.0990063053423579,1.5433215757428946,1.6672131147540985
203083,Andre Drummond,1610612755,40,750.6333333333333,39,18,0.288,118.9,0.183,1.68,5.05,18.8,203083,0.1843660925401537,0.0582748856210081,0.0792818765561525,0.0801479092716778,0.2200520759146046,0.5622432526365568,1.2257806480315143,3.2170212765957444
1641748,Andre Jackson Jr.,1610612749,67,980.0916666666668,34,14,0.114,112.1,0.115,1.19,1.78,16.2,1641748,0.2279019920779227,0.3089343427832187,0.2627400073797129,0.1945221191334616,0.1481677417633957,0.085635788940211,1.5259076282463302,2.644444444444445
1629614,Andrew Nembhard,1610612754,65,1880.67,79,11,0.093,110.2,0.163,1.97,3.37,28.9,1629614,0.2308742379624176,0.3077176099301025,0.3145606685261532,0.2180399826645479,0.0888708619942437,0.0708108768849526,1.461180495098363,2.4539792387543256
203952,Andrew Wiggins,1610612748,60,1842.2816666666668,60,50,0.095,111.7,0.238,1.52,6.48,30.7,203952,0.2183834435813685,0.1336242783557031,0.3143144036084502,0.2043385575348356,0.2161364696840776,0.1315862908169333,1.5551658245425095,1.782410423452769
1629014,Anfernee Simons,1610612757,70,2291.8983333333335,60,5,0.069,113.4,0.241,1.21,3.03,32.7,1629014,0.181113092678932,0.178999972081856,0.3447295197148626,0.2625236140968015,0.1347720483542254,0.0789748457522543,1.4967779552766032,1.332110091743119
1641710,Anthony Black,1610612753,78,1886.993333333333,86,48,0.1,107.1,0.19,2.35,3.88,24.2,1641710,0.2007161584991793,0.2890778907210338,0.309370637788586,0.1939131018549598,0.1245830217812522,0.0830553478541681,1.505947214649005,3.4958677685950414
203076,Anthony Davis,1610612742,51,1705.4883333333332,59,110,0.254,112.9,0.301,2.14,9.61,33.4,203076,0.1938727462066347,0.069194577910078,0.1029353005224305,0.1137959624009829,0.1888691326454165,0.525205026521092,1.3191675594033043,2.3065868263473055
1630162,Anthony Edwards,1610612750,79,2871.0583333333334,91,51,0.131,111.4,0.307,2.16,3.32,36.3,1630162,0.1940653997783712,0.1551504906431688,0.27470075668674,0.2824637031007222,0.1787453319825667,0.1089397175868021,1.5504042368622917,2.1421487603305787
1630264,Anthony Gill,1610612764,51,397.575,9,2,0.111,109.7,0.124,0.46,2.1,9.7,1630264,0.1764032415831378,0.1013809859377136,0.1981131083227279,0.2047498343447942,0.2616300472248809,0.2341260241698833,1.5682293035217676,1.707216494845361
1641817,Anton Watson,1610612752,9,22.166666666666668,1,0,0.118,119.2,0.193,0.2,0.8,3.1,1641817,0.1684260046367851,0.0676197836166924,0.0461746522411128,0.2687403400309118,0.1947449768160741,0.4227202472952087,1.3598836367996834,2.32258064516129
1641810,Antonio Reeves,1610612740,44,659.5583333333333,21,4,0.07,117.5,0.183,0.93,1.93,18.9,1641810,0.1786022092524813,0.2196788340422725,0.3266132489201042,0.2674448511227619,0.1312559765225706,0.0550070893922907,1.477199275926892,1.7714285714285716
1630574,Ariel Hukporti,1610612752,25,217.365,1,15,0.151,110.1,0.113,0.52,3.96,9.3,1630574,0.1631531829058476,0.0530978701524709,0.0585559752407696,0.1663931022208159,0.2576977079913777,0.4642553443945655,1.3261158934824442,2.012903225806451
1642422,Armel Traore,1610612747,9,66.66666666666667,4,2,0.228,119.3,0.153,1.29,1.29,7.9,1642422,0.1744874508032776,0.1012323375701658,0.2084650622620814,0.2665978450222594,0.2650493580230982,0.158655397122395,1.555202895488491,5.878481012658228
1641709,Ausar Thompson,1610612765,59,1327.715,98,40,0.139,109.2,0.185,3.58,3.8,22.5,1641709,0.2171524914048812,0.2125770257900746,0.2772456615489144,0.1834118139239351,0.1692286883518447,0.1575368103852312,1.587679045926801,5.728000000000001
1630559,Austin Reaves,1610612747,73,2550.0916666666667,81,22,0.101,113.3,0.23,1.88,4.58,34.9,1630559,0.1988656213117518,0.2201618614061709,0.2956718934412409,0.2489849940988029,0.1255724161186983,0.1096088349350868,1.542522422388498,1.9392550143266476
1630245,Ayo Dosunmu,1610612741,46,1393.8833333333334,43,18,0.09,117.8,0.163,1.52,4.15,30.3,1630245,0.2156442261633545,0.2784631920834647,0.314126155176241,0.2040558223219188,0.1235761101959272,0.0797787202224481,1.5041763048915415,1.805940594059406
1628389,Bam Adebayo,1610612748,78,2673.693333333333,98,53,0.214,110.8,0.232,3.06,5.77,34.3,1628389,0.1980751654814977,0.0532226025402946,0.083894104782302,0.1292130651120356,0.2134646616930552,0.5202055658723124,1.29805111433814,3.211661807580175
1631248,Baylor Scheierman,1610612738,31,383.8883333333333,17,2,0.117,105.8,0.143,1.5,1.65,14.1,1631248,0.1750327411622384,0.1316143196379766,0.3005510999596756,0.2661185536986424,0.1999529548814911,0.1017630718222142,1.5348915359322717,3.8297872340425534
1641767,Ben Sheppard,1610612754,63,1229.5583333333334,38,14,0.106,113.4,0.108,1.19,2.6,19.4,1641767,0.2058898134166816,0.241467183369763,0.3433893329672766,0.2540750205026943,0.1020699801836619,0.058998482976604,1.4582040149998343,2.2082474226804125
1627732,Ben Simmons,1610612746,51,1119.6933333333334,38,23,0.184,113.5,0.133,2.04,2.96,22.1,1627732,0.192776617081411,0.0937479627094334,0.1664423250231052,0.2209477571587993,0.2112492953371452,0.3076126597715166,1.5450387560279166,3.323076923076923
1631097,Bennedict Mathurin,1610612754,72,2149.318333333333,47,24,0.133,112.2,0.222,1.26,3.13,29.9,1631097,0.1978958925787523,0.1672111369636576,0.3145021034571905,0.2670803074102799,0.1714670145009283,0.0797394376679436,1.5194817897457904,1.517056856187291
1641731,Bilal Coulibaly,1610612764,59,1947.506666666667,78,41,0.098,118.3,0.175,2.59,4.36,33.0,1641731,0.2268359797930206,0.2493766069329061,0.2440772275266261,0.2310645701710186,0.1406413519554516,0.1348402434139976,1.5751185244914916,2.825454545454545
202687,Bismack Biyombo,1610612759,28,527.4866666666667,16,23,0.207,117.9,0.124,1.11,5.67,19.5,202687,0.1698157307761189,0.0452044089155175,0.0881294671203659,0.1076748994643525,0.102937106201462,0.6560541182983018,1.1045848768633264,2.0492307692307694
1631104,Blake Wesley,1610612759,58,683.1066666666667,37,6,0.062,109.7,0.165,1.4,1.32,13.7,1631104,0.1945084996663229,0.3385306072923618,0.3304313535157435,0.1744524661772735,0.0980525389795547,0.0585330340350664,1.431022567454116,3.678832116788321
1626171,Bobby Portis,1610612749,49,1243.68,35,26,0.235,110.8,0.234,1.57,6.31,25.4,1626171,0.1855264129102546,0.0605542693721912,0.0861194334740569,0.1826603568023968,0.3235189976848699,0.347146942666485,1.4238938693746377,2.2251968503937007
1641752,Bobi Klintman,1610612765,8,42.38166666666667,2,1,0.182,117.2,0.121,0.4,1.0,6.8,1641752,0.1645636523266023,0.0549214710759925,0.0644815139986342,0.3642571456443274,0.4466881279875134,0.0696517412935323,1.249556635979232,2.1176470588235294
203992,Bogdan Bogdanović,1610612746,54,1347.6583333333333,41,11,0.098,110.0,0.183,1.89,3.94,25.0,203992,0.1779715513534064,0.1483449363341165,0.3557000130884342,0.2538345995874027,0.136808416486441,0.1053120345036055,1.507950166343166,2.7216
1629626,Bol Bol,1610612756,36,448.48333333333335,9,25,0.168,115.9,0.204,0.39,3.87,14.0,1629626,0.1731992734413353,0.058821796759941,0.1602454590083456,0.164300441826215,0.368433971526755,0.2481983308787432,1.4705599943462213,1.002857142857143
1630538,Bones Hyland,1610612750,24,238.77,18,4,0.083,108.1,0.274,1.19,0.95,10.7,1630538,0.1780198002172326,0.2539840814800306,0.2952404693648617,0.2614625807945015,0.1179822296611527,0.0713306386994533,1.4995044158822053,4.003738317757009
203078,Bradley Beal,1610612756,53,1702.1916666666666,58,28,0.083,118.6,0.219,2.42,4.64,32.1,203078,0.2167293581065358,0.261752705798398,0.3277984910616865,0.1999679389391926,0.1246011759169722,0.0858796882837507,1.5086388861273246,2.7140186915887847
1642382,Branden Carlson,1610612760,32,246.40333333333336,5,21,0.131,105.8,0.185,0.29,3.58,9.7,1642382,0.153496406140963,0.0406315422191207,0.0881542219120725,0.1309490579204466,0.4462316817864619,0.2940334961618981,1.33044819625803,1.0762886597938144
