PLAYER_ID,PLAYER_NAME,Archetype_Name,Cluster,DEFLECTIONS_PER_75,STL_PER_75,BLK_PER_75,DREB_PCT,VERSATILITY_RATING,MATCHUP_DIFFICULTY,dPG_PCT,dSG_PCT,dSF_PCT,dPF_PCT,dC_PCT
1642272,Jared McCain,Guards SF (),2,1.7173144876325088,19.081272084805654,0.0,0.076,1.555756907471486,0.1910402540100259,0.2282514642047526,0.2661956420689803,0.2496191994965567,0.1564178293298626,0.0995158648998476
1631197,Jared Rhoden,Guards SF (),2,2.6700000000000004,15.0,3.0,0.113,1.5783853826707734,0.1916708427374622,0.2049653800543208,0.2827741861443709,0.2162885888068551,0.1412723308213151,0.1546995141731379
1628991,Jaren Jackson Jr.,"High Steals, Versatile, Disruptor",3,3.36158940397351,109.66887417218543,134.7019867549669,0.134,1.491210921174287,0.1904176235746905,0.0659888368708772,0.1318187475466965,0.2183492738221749,0.2487960862030999,0.3350470555571511
1629020,Jarred Vanderbilt,"High Steals, Versatile, Disruptor",3,4.606211180124224,78.26086956521739,22.360248447204967,0.194,1.5750102176645853,0.2021204970446402,0.1275037414400387,0.227985971489471,0.2193315293797524,0.1550392284319209,0.2701395292588169
1628386,Jarrett Allen,Anchor Big / Rim Protector,4,2.2770318021201414,97.95053003533567,92.86219081272085,0.238,1.3002334405572071,0.195213059716851,0.0599298122540431,0.0948429365751171,0.1045067261765216,0.2190995853518424,0.5216209396424756
1629750,Javonte Green,"High Steals, Versatile, Disruptor",3,4.726153846153846,120.0,57.230769230769226,0.122,1.5697151621135483,0.2039778447746488,0.1436897852129656,0.2319984457342691,0.2907934040848046,0.1943421951921842,0.1391761697757763
1629637,Jaxson Hayes,Anchor Big / Rim Protector,4,2.510769230769231,57.230769230769226,94.15384615384616,0.163,1.364452997574358,0.182116253812918,0.0721572686568334,0.1194452939377543,0.1082947140605518,0.2135586973738894,0.4865440259709708
1630643,Jay Huff,Anchor Big / Rim Protector,4,1.125,45.0,157.5,0.12,1.4043221236581995,0.1736555861105163,0.0661734044111846,0.1064815336586685,0.1533827722616055,0.2300600705519052,0.443902219116636
1627759,Jaylen Brown,"High High Difficulty, Versatile, Steals",7,1.8682215743440236,76.61807580174928,19.941690962099127,0.126,1.5747823140141275,0.2077581349457536,0.1737611954095053,0.2762917548333424,0.2420881084002998,0.1792410934074436,0.1286178479494089
1641740,Jaylen Clark,"High High Difficulty, Versatile, Steals",7,4.883916083916084,90.62937062937063,5.034965034965034,0.053,1.528134699243064,0.2153030382399161,0.2048602016762703,0.2830506809848088,0.2902370350969094,0.1201709009952855,0.101681181246726
1641798,Jaylen Martin,Guards SF (),2,1.938461538461539,13.117408906882591,0.0,0.141,1.559990516035348,0.1863695734511678,0.1830642979529263,0.2391919920642077,0.2848047614753359,0.1904590134367391,0.1024799350707908
1642377,Jaylen Wells,"High High Difficulty, Versatile, Steals",7,1.3103448275862066,60.689655172413794,11.034482758620689,0.083,1.505969021600442,0.2279736877162161,0.2595946896686663,0.3249414056808389,0.2160642102151858,0.0954348468637989,0.10396484757151
1631119,Jaylin Williams,Guards C (High Rebounding),1,2.5221556886227545,47.4251497005988,62.51497005988024,0.251,1.3785785766120588,0.1739968512116343,0.0629433055785493,0.0991922438092764,0.1183879502036973,0.2918526453609474,0.4276238550475293
1642281,Jaylon Tyson,Guards SF (),2,2.0615384615384618,40.0,9.230769230769232,0.117,1.5346304240734012,0.1811455595229051,0.1671446478766238,0.2641495099901238,0.2957437514244473,0.1879985565600547,0.0849635341487503
1628369,Jayson Tatum,Versatile,6,2.076923076923077,75.16483516483517,37.582417582417584,0.206,1.576967551574454,0.1915921912032532,0.1130470939467272,0.2116874152799607,0.2599589185772855,0.2233265973105805,0.191979974885446
1641789,Jazian Gortman,Guards PG (High Disruptor),5,3.710769230769231,11.076923076923077,5.538461538461538,0.065,1.438471668234786,0.1979060407909076,0.3112252841351394,0.3736571695469407,0.095049042503503,0.1248637708236026,0.0952047329908142
1630288,Jeff Dowtin Jr.,Guards SF (),2,2.9723076923076928,44.30769230769231,22.153846153846153,0.079,1.507538778247746,0.1820735697662301,0.2365278404946333,0.2868804057105144,0.2829969780124353,0.1065684810170551,0.0870262947653617
201145,Jeff Green,Guards SF (),2,1.3953488372093024,16.74418604651163,11.162790697674419,0.108,1.5525843985501544,0.1847480903517687,0.0852156618474685,0.236687101815122,0.2693724114567966,0.1927679244664459,0.2159569004141669
203924,Jerami Grant,"High High Difficulty, Versatile, Steals",7,2.511111111111111,45.55555555555556,51.111111111111114,0.088,1.5856375757905197,0.215903752892814,0.124966769366813,0.2531796469017856,0.1985302965431746,0.2202316489949657,0.2030916381932609
1630526,Jeremiah Robinson-Earl,Versatile,6,1.9894736842105265,73.89473684210527,13.26315789473684,0.166,1.55791003899283,0.1862868221332965,0.0966882848075065,0.1651993928522147,0.2342624534290051,0.2553056437146405,0.2485442251966331
1631110,Jeremy Sochan,"High High Difficulty, Versatile, Steals",7,2.290909090909091,64.03162055335969,38.41897233201581,0.154,1.5936261703152417,0.2208939421357567,0.1492612846929355,0.2474151865267652,0.2060090970712092,0.1725959164394443,0.2247185152696456
1630579,Jericho Sims,Guards C (High Rebounding),1,1.390909090909091,27.272727272727273,51.81818181818182,0.196,1.2792547960494338,0.1724678508092497,0.0594337704941014,0.070908364467311,0.1327814499905371,0.1999186894990292,0.5369577255490211
1641724,Jett Howard,Guards SF (),2,1.1907692307692306,36.0,30.46153846153846,0.074,1.49855475191313,0.1768532252092577,0.1807841018761874,0.3579020206495942,0.2226113663815865,0.1678067848666759,0.0708957262259558
1628975,Jevon Carter,Guards PG (High Disruptor),5,2.411009174311926,42.93577981651376,9.908256880733946,0.094,1.3984273491420884,0.1905036402624584,0.4257758831007075,0.2627794399003582,0.1340155882843899,0.1251813711013238,0.0522477176132205
202710,Jimmy Butler III,"High Steals, Versatile, Disruptor",3,3.33167701863354,86.08695652173913,20.12422360248447,0.101,1.5644184980758602,0.2082960052703175,0.1485746758226699,0.2122233146173362,0.3166263933276171,0.170493262492488,0.1520823537398887
